customer_id,signup_date,total_orders,total_spend,last_order_date,avg_order_value,return_rate,support_tickets,app_sessions_30d,churned,days_since_last_order,orders_last_30d,cart_abandonment_rate,wishlist_additions,avg_review_rating,email_open_rate,gender,age,city,acquisition_channel
C003001,2024-03-31,18,10196.25,2024-11-06,566.46,0.253,0,15,0,480,3,0.412,20,3.9,0.368,male,21,Indore,
C003002,2024-12-09,23,14769.15,2026-01-05,642.14,0.272,6,75,0,55,2,0.232,15,2.3,0.086,Male,20,chennai,referral
C003003,2024-01-15,40,27916.6,2024-04-26,697.91,0.252,8,17,0,674,5,0.798,12,1.3,0.368,Male,40,Indore,organic
C003004,2024-06-28,43,19100.29,2025-05-29,444.19,0.346,1,95,0,276,0,0.473,13,4.0,,,37,DELHI,organic
C003005,2024-03-29,40,25548.79,2024-09-11,638.72,0.486,8,28,0,536,5,0.621,3,2.1,0.009,female,29,Mumbai,social
C003006,2024-02-26,35,23975.49,2024-04-12,685.01,0.221,8,79,0,688,2,0.719,10,2.3,0.356,F,47,bangalore,social
C003007,2024-12-14,39,66272.27,2025-06-07,1699.29,0.298,2,76,0,267,2,0.453,3,4.7,,M,70,Bangalore,social
C003008,2024-12-31,3,2175.94,2025-12-05,725.31,,8,65,0,86,0,0.662,12,4.8,0.107,Female,36,chennai,referral
C003009,2024-01-19,31,62258.26,2024-08-10,2008.33,0.377,10,3,0,568,0,0.335,0,1.4,0.545,M,48,Kochi,paid_ad
C003010,2024-06-19,42,66036.98,2025-01-27,1572.31,0.31,1,35,0,398,0,0.512,2,4.1,0.382,M,29,Mumbai,paid_ad
C003011,2024-09-04,44,102108.16,2025-08-06,2320.64,0.456,0,34,0,207,3,0.721,13,2.0,0.406,Female,53,Chennai,referral
C003012,2024-01-26,36,100512.73,2024-11-03,2792.02,0.168,0,66,0,483,0,0.381,20,4.1,0.589,,67,Kochi,referral
C003013,2024-12-07,10,10670.27,2025-04-08,1067.03,0.234,10,79,0,327,0,0.034,0,4.0,0.31,Male,60,Mumbai,referral
C003014,2024-05-19,4,9195.62,2025-06-20,2298.91,0.016,3,80,0,254,3,0.517,12,2.8,0.042,M,41,DELHI,social
C003015,2024-08-24,25,47044.4,2025-04-19,1881.78,0.315,6,,0,316,2,0.708,7,3.8,0.189,male,27,Ahmedabad,
C003016,2024-03-24,8,9627.14,2024-10-13,1203.39,0.24,10,9,0,504,4,0.11,6,3.3,0.559,,63,Kochi,referral
C003017,2024-12-08,17,14022.0,2025-10-29,824.82,0.152,10,91,0,123,3,0.65,11,1.1,0.524,F,51,Bnglr,organic
C003018,2024-07-14,29,75647.11,2025-02-04,2608.52,0.002,5,25,0,390,0,0.202,12,4.7,0.512,female,64,chennai,
C003019,2024-03-02,12,31600.54,2025-04-06,2633.38,0.296,9,33,0,329,3,0.008,14,4.8,0.15,Male,20,mumbai,referral
C003020,2024-01-27,22,47952.24,2024-02-27,2179.65,0.095,9,14,0,733,4,0.502,3,4.3,0.446,M,57,Gurgaon,referral
C003021,2024-05-12,22,27788.29,2025-02-17,1263.1,0.073,0,90,0,377,0,0.271,12,2.3,0.068,Male,61,Ahmedabad,referral
C003022,2024-10-15,3,5593.9,2025-06-27,1864.63,,7,95,0,247,3,0.242,14,4.6,0.193,male,50,Bnglr,paid_ad
C003023,2024-03-27,10,11314.25,2024-08-10,1131.42,0.286,6,99,0,568,4,0.77,7,3.6,0.564,male,23,Chandigarh,
C003024,2024-06-19,0,0.0,,,,0,,0,,0,0.543,2,,0.144,,25,Jaipur,referral
C003025,2024-11-08,7,15913.81,2025-12-08,2273.4,0.048,0,52,0,83,4,0.07,3,3.9,0.442,F,26,Delhi,
C003026,2024-04-28,42,87536.92,2025-05-06,2084.21,0.49,4,99,0,299,5,0.738,10,4.4,0.57,male,36,Bangalore,referral
C003027,2024-07-13,30,38122.94,2025-07-16,1270.76,0.032,8,97,0,228,3,0.356,11,1.8,0.385,M,54,Chennai,social
C003028,2024-10-19,46,110076.09,2025-10-12,2392.96,0.113,0,96,0,140,2,0.487,3,2.2,0.382,,27,Noida,referral
C003029,2024-10-17,20,9942.6,2025-01-08,497.13,0.183,8,48,0,417,2,0.758,0,3.0,0.518,male,21,Kolkata,referral
C003030,2024-12-01,5,28737.91,2025-04-26,1690.47,0.273,3,8,1,309,0,0.431,6,3.5,0.294,,44,Kolkata,organic
C003031,2024-12-05,14,20302.21,2025-07-19,1450.16,0.088,1,35,0,225,5,0.357,14,1.4,0.476,F,52,Chennai,organic
C003032,2024-12-06,18,47637.71,2025-10-14,2646.54,0.031,7,30,0,138,3,0.314,5,2.5,0.49,Female,40,Bangalore,referral
C003033,2024-09-02,17,39705.9,2025-04-19,2335.64,0.358,2,98,0,316,0,0.575,2,2.6,0.596,male,66,Hyderabad,organic
C003034,2024-12-04,8,4280.53,2025-02-12,535.07,0.09,7,38,0,382,5,0.381,14,4.2,0.243,Female,64,Gurgaon,
C003035,2024-09-13,27,14598.65,2025-03-10,540.69,0.322,7,23,0,356,4,0.24,18,1.6,0.308,female,56,BANGALORE,referral
C003036,2024-09-19,23,52624.04,2024-10-18,2288.0,0.284,8,31,0,499,0,0.458,7,1.2,0.076,female,69,Jaipur,paid_ad
C003037,2024-09-07,3,4813.37,2025-01-30,1604.46,,10,25,0,395,5,0.214,20,1.9,0.235,Female,22,Hyderabad,referral
C003038,2024-08-04,21,35625.41,2024-09-18,1696.45,0.213,7,50,0,529,3,0.691,8,1.8,0.128,M,39,Mumbai,social
C003039,2024-04-26,30,37391.42,2024-07-17,1246.38,0.331,3,91,0,592,0,0.053,17,2.4,0.111,female,47,Lucknow,referral
C003040,2024-06-13,47,130200.8,2024-07-21,2770.23,0.008,9,2,0,588,4,0.458,6,2.9,0.575,Female,28,Noida,referral
C003041,2024-04-25,38,89517.77,2024-04-28,2355.73,0.363,10,25,0,672,3,0.64,11,2.6,,Male,44,chennai,organic
C003042,2024-02-09,10,14701.39,2025-02-20,1470.14,0.491,2,15,0,374,0,0.576,2,3.8,0.293,male,69,Noida,referral
C003043,2024-09-14,12,11970.66,2025-09-25,997.55,0.194,6,40,0,157,2,0.45,2,4.2,0.587,,28,Noida,organic
C003044,2024-04-26,22,54513.57,2024-12-01,2477.89,0.142,7,4,0,455,0,0.784,11,3.4,,,70,mumbai,organic
C003045,2024-01-04,9,20754.25,2024-09-15,2306.03,0.396,5,33,0,532,5,0.073,20,4.7,0.472,Female,64,Kolkata,referral
C003046,2024-12-13,19,8488.53,2024-12-18,446.76,0.473,5,48,0,438,2,0.066,19,4.9,0.404,female,57,Lucknow,social
C003047,2024-04-04,17,16017.39,2025-01-11,942.2,0.183,10,76,0,414,5,0.365,4,2.6,0.355,,51,BANGALORE,paid_ad
C003048,2024-11-20,16,15971.09,2025-05-29,998.19,0.133,2,44,0,276,5,0.017,8,4.5,0.24,female,24,Hyderabad,organic
C003049,2024-08-09,46,67913.48,2025-05-02,1476.38,0.083,9,,0,303,0,0.707,20,1.1,0.225,M,54,DELHI,social
C003050,2024-05-14,17,17340.52,2025-03-21,1020.03,0.204,9,52,0,345,0,0.253,8,3.1,0.218,F,39,Gurgaon,referral
C003051,2024-01-03,43,38355.26,2025-01-07,891.98,0.225,9,66,0,418,2,0.719,3,4.4,0.128,Female,32,Indore,
C003052,2024-04-19,10,19151.15,2024-08-17,1915.12,0.363,6,85,0,561,2,0.294,0,4.6,0.421,,25,Bangalore,organic
C003053,2024-01-28,13,11210.38,2024-11-01,862.34,0.102,10,75,0,485,3,0.165,2,3.9,,male,70,Bnglr,paid_ad
C003054,2024-06-23,11,19634.77,2025-01-15,1784.98,0.036,4,100,0,410,2,0.369,15,2.3,0.035,M,58,Pune,referral
C003055,2024-03-28,17,31713.45,2024-07-06,1865.5,0.028,2,19,0,603,2,0.705,19,3.8,0.035,female,32,Kochi,paid_ad
C003056,2024-12-11,28,47625.43,2025-04-16,1700.91,0.25,4,94,0,319,4,0.714,7,2.2,0.034,M,20,Lucknow,social
C003057,2024-05-23,7,6327.1,2025-02-12,903.87,0.03,3,,0,382,5,0.194,7,3.9,0.037,F,67,DELHI,
C003058,2024-07-25,4,1835.45,2025-08-14,458.86,0.404,9,27,0,199,2,0.609,2,4.3,0.407,,63,Chandigarh,paid_ad
C003059,2024-11-30,48,136805.03,2025-01-09,2850.1,0.454,8,17,0,416,4,0.697,14,3.2,0.217,M,70,Chennai,social
C003060,2024-06-05,46,54878.9,2025-06-15,1193.02,0.404,6,31,0,259,5,0.363,11,3.2,0.359,Female,40,Bnglr,
C003061,2024-06-21,5,6908.89,2024-07-17,1381.78,0.391,4,36,0,592,5,0.493,16,1.9,0.509,M,46,chennai,paid_ad
C003062,2024-07-08,43,63681.68,2024-08-29,1480.97,0.18,0,40,0,549,0,0.184,14,3.8,0.338,F,18,chennai,referral
C003063,2024-05-24,18,5218.61,2024-11-03,289.92,0.269,2,30,0,483,0,0.026,5,2.7,0.249,male,29,Chandigarh,social
C003064,2024-06-30,23,35797.21,2024-12-27,1556.4,0.302,7,17,0,429,2,0.742,6,1.2,0.234,Male,51,Mumbai,organic
C003065,2024-05-31,29,17717.45,2024-08-29,610.95,0.324,0,21,0,549,1,0.429,6,4.9,0.182,,67,Ahmedabad,referral
C003066,2024-02-20,15,41308.96,2025-03-22,2753.93,0.415,9,57,0,344,2,0.047,12,1.7,0.314,M,54,Jaipur,organic
C003067,2024-11-04,40,73325.95,2025-01-25,1833.15,0.43,5,79,0,400,4,0.522,19,4.1,0.034,M,55,Noida,paid_ad
C003068,2024-01-09,47,37670.05,2024-09-30,801.49,0.244,9,,0,517,1,0.439,9,3.2,0.379,Female,40,DELHI,referral
C003069,2024-09-24,24,70686.48,2025-02-03,2945.27,0.35,8,67,0,391,0,0.637,8,4.4,0.466,female,41,Chennai,paid_ad
C003070,2024-04-29,24,70749.33,2024-11-07,2947.89,0.415,6,,0,479,5,0.336,9,2.6,0.365,female,64,BANGALORE,organic
C003071,2024-10-26,39,110858.24,2025-05-01,2842.52,0.095,10,45,0,304,2,0.458,20,4.5,,,56,Ahmedabad,organic
C003072,2024-05-06,3,2653.63,2024-09-06,884.54,,6,83,0,541,0,0.132,8,2.6,0.478,M,61,Mumbai,paid_ad
C003073,2024-05-06,4,1162.92,2024-05-20,290.73,0.267,9,29,0,650,5,0.763,2,3.8,0.035,F,999,chennai,
C003074,2024-01-26,5,6793.43,2024-11-28,1358.69,0.453,5,35,0,458,5,0.571,16,2.6,0.112,male,65,Noida,
C003075,2024-05-09,8,5668.71,2024-12-02,226.75,0.23,4,23,1,454,0,0.551,14,3.0,,Male,51,Chennai,paid_ad
C003076,2024-06-29,1,1092.06,2025-04-03,1092.06,,9,34,0,332,1,0.502,20,,0.112,male,19,Gurgaon,
C003077,2024-06-28,14,12585.9,2025-03-04,898.99,0.398,5,30,0,362,3,0.477,1,2.2,0.262,male,35,Lucknow,organic
C003078,2024-07-09,7,18703.91,2025-02-12,2671.99,0.114,6,36,0,382,3,0.502,1,2.7,0.442,female,53,Indore,
C003079,2024-12-16,38,54512.09,2026-01-17,1434.53,0.075,5,43,0,43,5,0.712,20,1.2,0.423,,23,chennai,organic
C003080,2024-01-26,22,22790.69,2024-04-30,1035.94,0.092,0,31,0,670,1,0.367,14,1.9,0.247,Female,45,Kolkata,
C003081,2024-06-18,40,106309.62,2025-04-06,2657.74,0.393,4,21,0,329,2,0.03,16,4.2,0.552,Female,67,Bangalore,organic
C003082,2024-07-11,19,30579.37,2025-03-09,1609.44,0.102,0,7,0,357,4,0.648,5,1.9,0.069,M,33,mumbai,referral
C003083,2024-01-04,24,6369.44,2024-05-03,265.39,0.293,9,,0,667,2,0.174,5,2.9,0.415,female,20,Kochi,social
C003084,2024-08-23,6,15730.85,2025-04-24,2621.81,0.117,4,18,0,311,3,0.063,13,2.7,0.034,female,49,Gurgaon,referral
C003085,2024-04-10,8,7818.49,2025-04-10,325.77,0.177,9,7,1,325,0,0.137,1,2.1,0.294,F,51,Bnglr,paid_ad
C003086,2024-09-21,2,2539.41,2025-06-23,1269.7,,10,34,0,251,1,0.7,5,,0.252,Female,56,Kolkata,social
C003087,2024-01-27,23,57505.94,2024-12-02,2500.26,0.368,5,9,0,454,4,0.153,7,4.4,0.556,male,63,Kochi,paid_ad
C003088,2024-10-07,28,9889.45,2025-06-18,353.19,0.081,7,43,0,256,0,0.787,14,2.9,0.08,Female,68,Noida,referral
C003089,2024-09-17,32,81693.17,2025-01-20,2552.91,0.325,10,55,0,405,4,0.734,0,2.4,0.429,female,42,Jaipur,social
C003090,2024-10-01,37,89120.72,2025-09-04,2408.67,0.047,10,16,0,178,2,0.529,7,3.3,,Male,38,Hyderabad,
C003091,2024-04-29,8,16622.52,2024-11-07,2077.82,0.16,6,46,0,479,5,0.055,17,2.8,0.422,Male,60,Indore,referral
C003092,2024-03-17,33,55176.96,2025-04-17,1672.03,0.217,10,19,0,318,1,0.144,20,3.1,0.144,,53,chennai,referral
C003093,2024-10-14,15,6608.09,2025-09-28,440.54,0.387,3,20,0,154,4,0.746,18,3.4,0.356,female,52,Gurgaon,referral
C003094,2024-06-19,40,52673.61,2025-01-02,1316.84,0.103,8,8,0,423,5,0.786,13,1.4,0.381,Female,19,BANGALORE,
C003095,2024-09-10,2,2365.9,2025-02-23,1182.95,,8,49,0,371,5,0.477,18,,0.072,Male,63,Noida,organic
C003096,2024-12-13,16,37730.36,2025-10-21,2358.15,0.328,8,47,0,131,5,0.796,2,1.7,0.111,M,39,Indore,referral
C003097,2024-08-11,34,48923.23,2024-09-18,1438.92,0.316,9,,0,529,3,0.521,18,3.7,0.058,male,21,chennai,social
C003098,2024-10-27,27,45232.71,2024-12-06,1675.29,0.027,8,81,0,450,2,0.367,10,3.6,0.342,F,46,DELHI,referral
C003099,2024-08-28,19,51823.31,2025-05-27,2727.54,0.009,1,18,0,278,2,0.216,9,3.0,0.395,M,24,mumbai,paid_ad
C003100,2024-01-26,25,16568.43,2024-07-19,662.74,0.219,5,8,0,590,3,0.257,7,1.7,0.579,F,48,Bnglr,social
C003101,2024-04-09,9,11376.49,2025-05-02,1264.05,0.12,10,35,0,303,3,0.619,6,2.3,0.159,F,36,Chennai,paid_ad
C003102,2024-08-23,9,4585.76,2025-02-08,509.53,0.161,3,98,0,386,5,0.481,6,4.0,,,56,Jaipur,paid_ad
C003103,2024-02-14,16,19789.56,2024-11-15,1236.85,0.131,9,6,0,471,2,0.059,12,1.4,0.15,Female,36,Mumbai,social
C003104,2024-07-18,30,83407.34,2025-04-15,2780.24,0.105,10,,0,320,0,0.671,18,3.4,0.12,F,59,mumbai,social
C003105,2024-07-22,50,43245.1,2024-10-22,864.9,0.001,7,46,0,495,2,0.198,12,1.6,0.319,,34,Noida,paid_ad
C003106,2024-10-19,16,11619.04,2024-12-04,726.19,0.182,6,0,0,452,4,0.449,19,3.0,0.286,female,29,Gurgaon,organic
C003107,2024-03-28,24,28112.11,2024-08-29,1171.34,0.235,7,50,0,549,1,0.148,2,2.5,0.028,,58,mumbai,
C003108,2024-04-15,42,105055.83,2024-06-06,2501.33,0.36,0,38,0,633,0,0.362,7,3.4,0.376,male,26,Gurgaon,organic
C003109,2024-03-07,49,62693.04,2025-04-11,1279.45,0.294,9,19,0,324,2,0.476,4,1.5,0.373,F,47,BANGALORE,organic
C003110,2024-05-02,36,10238.5,2024-12-10,284.4,0.251,3,18,0,446,2,0.5,16,2.2,0.423,male,25,Kochi,organic
C003111,2024-05-09,9,14292.3,2024-06-12,1588.03,0.228,5,30,0,627,0,0.375,7,2.3,0.347,Male,64,Pune,referral
C003112,2024-04-07,21,15537.45,2024-09-26,739.88,0.467,8,34,0,521,1,0.744,13,3.3,,F,40,BANGALORE,paid_ad
C003113,2024-02-05,36,50381.92,2024-08-24,1399.5,0.387,3,79,0,554,5,0.568,16,1.9,0.533,Male,38,Lucknow,social
C003114,2024-04-23,38,87480.64,2025-04-26,2302.12,0.218,8,13,0,309,0,0.519,6,1.5,0.002,Male,59,Jaipur,paid_ad
C003115,2024-08-24,27,65453.99,2025-02-24,2424.22,0.341,1,91,0,370,1,0.287,9,3.2,0.417,,19,bangalore,referral
C003116,2024-03-28,44,47438.78,2025-02-24,1078.15,0.022,1,36,0,370,3,0.73,12,3.5,0.238,Female,20,Bangalore,paid_ad
C003117,2024-10-02,1,2613.04,2025-01-20,2613.04,,3,43,0,405,4,0.751,4,,0.366,Female,19,chennai,referral
C003118,2024-09-27,24,25734.27,2025-02-12,1072.26,0.278,3,66,0,382,0,0.201,9,4.8,0.596,,38,Indore,social
C003119,2024-09-19,6,13249.46,2025-02-08,2208.24,0.185,10,40,0,386,5,0.743,6,2.6,0.038,Female,45,Mumbai,social
C003120,2024-01-27,30,73991.45,2024-02-04,2466.38,0.041,5,34,0,756,0,0.438,7,4.4,0.39,Female,53,Hyderabad,organic
C003121,2024-11-10,24,55147.41,2025-05-10,2297.81,0.173,3,63,0,295,0,0.476,4,4.5,0.48,Male,24,chennai,referral
C003122,2024-08-17,19,26347.47,2024-10-12,1386.71,0.407,0,26,0,505,2,0.479,18,4.6,0.25,M,40,BANGALORE,referral
C003123,2024-11-09,14,23060.1,2025-11-19,1647.15,0.192,2,61,0,102,5,0.112,14,4.3,0.069,female,41,chennai,organic
C003124,2024-04-18,47,30722.05,2024-08-25,653.66,0.219,3,33,0,553,5,0.104,8,2.5,,male,32,Noida,organic
C003125,2024-05-29,7,7134.6,2025-06-12,1019.23,0.201,2,20,0,262,2,0.209,20,2.7,0.051,male,42,Hyderabad,referral
C003126,2024-03-07,34,54479.6,2024-05-10,1602.34,0.035,1,,0,660,0,0.146,19,4.0,0.133,M,34,Gurgaon,referral
C003127,2024-11-19,19,31398.46,2025-05-04,1652.55,0.456,9,46,0,301,5,0.66,15,2.8,0.526,Male,59,Bangalore,organic
C003128,2024-06-26,31,89026.66,2025-04-26,2871.83,0.079,0,,0,309,2,0.383,15,2.5,,F,57,Lucknow,organic
C003129,2024-09-22,45,111481.36,2025-02-02,2477.36,0.116,3,80,0,392,0,0.154,3,4.6,0.517,M,65,chennai,social
C003130,2024-07-17,10,10956.0,2025-01-28,1095.6,0.5,1,,0,397,3,0.37,20,1.1,0.089,Male,64,Jaipur,
C003131,2024-08-25,21,44955.47,2025-07-06,2140.74,0.06,10,15,0,238,5,0.651,9,2.8,,M,66,Jaipur,social
C003132,2024-03-31,33,11369.22,2024-11-20,344.52,0.235,8,9,0,466,5,0.284,7,2.1,0.335,,34,Kolkata,organic
C003133,2024-01-02,40,65622.62,2024-07-05,1640.57,0.139,6,18,0,604,0,0.604,15,2.7,,F,24,Hyderabad,
C003134,2024-06-23,25,46339.95,2024-10-23,1853.6,0.229,5,54,0,494,2,0.74,14,4.3,0.064,male,26,Delhi,organic
C003135,2024-03-19,7,10885.84,2025-01-27,1555.12,0.177,4,4,0,398,1,0.357,4,1.7,0.239,male,68,Chandigarh,
C003136,2024-07-19,29,33871.04,2025-02-03,1167.97,0.189,9,92,0,391,4,0.022,12,4.8,0.064,,34,chennai,organic
C003137,2024-08-08,21,48596.88,2024-08-11,2314.14,0.153,9,49,0,567,0,0.773,1,1.6,0.339,Male,29,Bnglr,paid_ad
C003138,2024-10-01,44,111121.49,2025-02-18,2525.49,0.009,9,42,0,376,1,0.29,19,2.8,0.377,female,59,Bnglr,referral
C003139,2024-01-02,1,502.14,2024-05-06,502.14,,2,55,0,664,0,0.37,12,,0.237,Male,67,Bnglr,social
C003140,2024-09-18,3,1761.09,2024-11-03,587.03,,0,97,0,483,0,0.761,13,4.8,0.574,Male,36,Indore,paid_ad
C003141,2024-01-10,18,10577.41,2024-05-28,587.63,0.464,5,49,0,642,1,0.368,13,4.2,,Male,26,BANGALORE,referral
C003142,2024-03-23,43,10710.79,2024-12-03,249.09,0.294,6,38,0,453,4,0.4,18,3.4,0.452,male,48,Kolkata,paid_ad
C003143,2024-12-01,14,39589.1,2025-02-15,2827.79,0.185,4,55,0,379,4,0.687,4,3.8,0.098,male,64,Kolkata,paid_ad
C003144,2024-07-11,41,87122.78,2024-07-11,2124.95,0.371,6,97,0,598,3,0.27,0,1.7,0.333,M,28,Noida,referral
C003145,2024-06-04,24,20224.41,2024-07-10,842.68,0.334,6,,0,599,0,0.29,5,2.5,0.252,M,51,DELHI,
C003146,2024-02-12,5,9152.55,2025-03-15,1830.51,0.488,9,38,0,351,3,0.685,18,2.4,0.109,Female,27,Kolkata,organic
C003147,2024-08-26,49,114727.99,2025-06-01,2341.39,0.162,10,39,0,273,2,0.653,16,4.8,0.093,Male,24,bangalore,
C003148,2024-11-13,39,77556.38,2025-07-10,1988.63,0.106,3,56,0,234,5,0.03,12,2.3,,F,51,mumbai,paid_ad
C003149,2024-04-29,25,48601.33,2024-10-12,1944.05,0.022,7,12,0,505,4,0.603,18,2.5,0.229,,38,Noida,organic
C003150,2024-04-21,31,16711.68,2024-09-13,539.09,0.343,0,73,0,534,3,0.425,16,3.0,0.224,F,38,bangalore,
C003151,2024-09-01,17,8599.82,2025-02-17,505.87,0.255,9,100,0,377,5,0.218,14,2.8,0.575,,52,Delhi,
C003152,2024-08-17,17,30815.69,2024-12-23,1812.69,0.183,5,9,0,433,3,0.584,4,4.3,0.233,Female,64,Kochi,referral
C003153,2024-03-13,7,4126.39,2024-11-04,589.48,0.338,6,2,0,482,2,0.258,14,2.3,0.163,male,25,Mumbai,
C003154,2024-05-19,37,109103.44,2024-08-10,2948.74,0.223,5,62,0,568,2,0.042,18,4.6,,Female,66,BANGALORE,paid_ad
C003155,2024-06-11,10,20057.18,2025-01-13,2005.72,0.114,9,29,0,412,1,0.299,19,1.9,0.349,Female,39,Bangalore,referral
C003156,2024-04-01,12,3458.11,2025-02-16,288.18,0.091,1,2,0,378,5,0.341,11,1.4,0.055,Female,50,Jaipur,
C003157,2024-10-05,3,23283.48,2024-10-27,2587.05,0.32,10,9,1,490,0,0.271,1,1.3,0.597,F,67,bangalore,social
C003158,2024-09-21,5,6689.61,2025-09-06,1337.92,0.337,9,33,0,176,0,0.011,15,1.2,0.435,female,58,Chennai,
C003159,2024-06-23,22,37972.04,2024-12-29,1726.0,0.265,3,58,0,427,0,0.098,13,3.0,,male,62,DELHI,referral
C003160,2024-10-21,14,5234.4,2025-01-17,373.89,0.084,6,96,0,408,3,0.455,16,4.5,,Female,45,Indore,paid_ad
C003161,2024-08-06,48,50686.8,2025-08-20,1055.98,0.138,0,62,0,193,1,0.451,9,3.3,0.109,,55,Lucknow,social
C003162,2024-10-12,37,53181.51,2025-06-24,1437.34,0.477,1,41,0,250,1,0.227,20,1.2,0.212,male,46,Lucknow,
C003163,2024-06-28,23,31510.02,2025-01-09,1370.0,0.262,9,78,0,416,2,0.208,17,1.1,0.344,Female,69,Pune,organic
C003164,2024-09-27,28,55251.34,2025-06-05,1973.26,0.239,9,83,0,269,0,0.469,18,2.9,0.078,Male,27,Gurgaon,referral
C003165,2024-11-10,30,59569.21,2025-08-10,1985.64,0.394,10,60,0,203,1,0.571,11,4.3,0.077,F,39,Delhi,organic
C003166,2024-08-10,44,34606.31,2025-02-27,786.51,0.294,4,41,0,367,3,0.603,3,4.6,0.442,Male,34,BANGALORE,
C003167,2024-11-09,41,50124.72,2025-01-15,1222.55,0.034,3,57,0,410,0,0.54,2,4.3,0.029,M,63,Noida,organic
C003168,2024-07-26,41,9668.17,2024-11-23,235.81,0.264,3,60,0,463,0,0.267,4,1.8,0.18,Female,58,Ahmedabad,organic
C003169,2024-02-10,33,34523.32,2025-01-28,1046.16,0.178,0,91,0,397,4,0.637,10,1.2,,F,49,Bangalore,social
C003170,2024-02-21,49,109359.3,2024-10-05,2231.82,0.139,6,,0,512,5,0.477,20,1.9,0.04,male,43,Lucknow,organic
C003171,2024-06-14,6,5986.24,2024-07-02,997.71,0.074,9,65,0,607,2,0.604,0,2.3,0.467,male,999,Bangalore,paid_ad
C003172,2024-04-19,45,44320.97,2024-10-28,984.91,0.035,8,27,0,489,4,0.232,5,2.7,0.133,Female,44,Pune,social
C003173,2024-04-27,21,53929.26,2024-08-19,2568.06,0.443,2,51,0,559,0,0.144,8,1.0,0.365,,39,DELHI,organic
C003174,2024-02-25,48,57135.91,2024-07-30,1190.33,0.103,7,19,0,579,1,0.195,19,2.7,0.049,Male,31,bangalore,paid_ad
C003175,2024-06-23,32,23212.8,2024-08-02,725.4,0.308,6,29,0,576,0,0.324,8,3.9,0.328,male,61,Gurgaon,paid_ad
C003176,2024-07-29,1,11275.77,2025-08-20,2818.94,0.113,10,22,1,193,0,0.004,7,,0.114,Male,67,Pune,paid_ad
C003177,2024-12-16,40,96650.03,2025-01-31,2416.25,0.159,7,,0,394,3,0.368,7,1.5,0.03,female,69,Hyderabad,paid_ad
C003178,2024-01-24,16,19101.69,2024-08-14,1193.86,0.039,7,93,0,564,0,0.628,11,2.9,0.56,M,37,bangalore,referral
C003179,2024-02-05,49,109265.85,2024-12-14,2229.92,0.438,8,16,0,442,4,0.063,10,1.3,,,56,Lucknow,social
C003180,2024-07-22,39,85824.16,2024-08-25,2200.62,0.02,7,12,0,553,0,0.333,0,1.9,0.026,female,18,Chandigarh,referral
C003181,2024-03-21,43,128485.97,2024-08-04,2988.05,0.13,1,65,0,574,4,0.749,1,4.4,0.048,F,66,Ahmedabad,organic
C003182,2024-02-15,27,17700.67,2025-01-07,655.58,0.182,9,58,0,418,1,0.544,1,3.1,0.056,M,39,Delhi,social
C003183,2024-08-05,3,5401.56,2025-08-28,1800.52,,10,43,0,185,4,0.119,2,2.2,0.093,male,35,Ahmedabad,
C003184,2024-11-27,7,6059.73,2025-06-09,865.68,0.093,8,96,0,265,1,0.024,1,2.8,0.175,,53,Kochi,
C003185,2024-03-03,19,25353.82,2024-12-14,1334.41,0.36,6,,0,442,3,0.591,7,1.0,0.542,female,55,Chandigarh,referral
C003186,2024-02-08,24,26110.14,2024-02-22,1087.92,0.159,3,80,0,738,0,0.625,5,1.6,0.03,F,22,bangalore,referral
C003187,2024-08-07,9,23497.15,2024-11-08,839.18,0.023,9,5,1,478,0,0.572,20,1.7,0.122,Male,66,Indore,organic
C003188,2024-09-07,36,7366.84,2025-04-13,204.63,0.026,8,17,0,322,0,0.519,15,3.9,0.586,,23,Indore,organic
C003189,2024-05-03,23,10243.9,2025-04-30,445.39,0.01,1,65,0,305,5,0.703,11,3.5,0.09,female,20,Jaipur,paid_ad
C003190,2024-09-15,2,5765.67,2025-02-22,2882.84,,8,7,0,372,3,0.258,0,,0.26,,56,Indore,
C003191,2024-05-29,15,20968.2,2025-02-08,1397.88,0.29,9,,0,386,5,0.703,19,4.7,0.435,M,70,Pune,social
C003192,2024-10-04,28,51288.98,2025-10-25,1831.75,0.038,4,,0,127,5,0.126,2,3.9,0.328,Male,27,chennai,
C003193,2024-07-03,31,38206.71,2024-10-04,1232.47,0.328,1,88,0,513,5,0.414,2,2.4,0.087,,61,Delhi,
C003194,2024-12-15,5,14481.86,2025-10-06,2896.37,0.14,7,51,0,146,3,0.186,8,4.9,,Male,20,Bangalore,referral
C003195,2024-09-07,34,22468.23,2024-10-26,660.83,0.382,7,64,0,491,1,0.421,19,4.9,0.494,male,32,Indore,
C003196,2024-10-20,29,61658.53,2025-07-05,2126.16,0.216,2,65,0,239,1,0.503,0,2.3,0.294,Male,20,Pune,referral
C003197,2024-04-15,31,45391.33,2025-05-17,1464.24,0.008,9,46,0,288,5,0.754,3,1.6,0.511,Male,33,Kolkata,paid_ad
C003198,2024-02-15,48,51836.13,2024-12-26,1079.92,0.331,3,14,0,430,4,0.308,13,3.5,0.004,Female,45,Gurgaon,
C003199,2024-03-23,4,10337.52,2024-07-09,2584.38,0.403,0,6,0,600,2,0.077,8,2.8,,,23,Jaipur,paid_ad
